date,time,e440,e470,e532,jsp,replicate,file,melange,hms,second,x_strain,y_strain,melange_full,souche_ajoutee,concentration,melange_2,volume,volume_culture,volume_milieu,volume_culture_vrai,concentration_vrai
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NANA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-06,17:57:11,439,450,120,537,3,melange_b,melange_5,11,374,RCC1717,PCC9511,melange_5b,PCC9511,45.9648,1,900,19.580200501253135,900,20,1.9026902625
2020-11-06,17:57:12,433,448,121,537,3,melange_b,melange_5,12,375,RCC1717,PCC9511,melange_5b,PCC9511,45.9648,1,900,19.580200501253135,900,20,1.9026902625
2020-11-06,17:57:13,432,445,120,537,3,melange_b,melange_5,13,376,RCC1717,PCC9511,melange_5b,PCC9511,45.9648,1,900,19.580200501253135,900,20,1.9026902625
2020-11-06,17:57:14,433,441,118,537,3,melange_b,melange_5,14,377,RCC1717,PCC9511,melange_5b,PCC9511,45.9648,1,900,19.580200501253135,900,20,1.9026902625
2020-11-06,17:57:15,437,454,117,537,3,melange_b,melange_5,15,378,RCC1717,PCC9511,melange_5b,PCC9511,45.9648,1,900,19.580200501253135,900,20,1.9026902625
2020-11-06,17:57:16,439,449,118,537,3,melange_b,melange_5,16,379,RCC1717,PCC9511,melange_5b,PCC9511,45.9648,1,900,19.580200501253135,900,20,1.9026902625
2020-11-06,17:57:17,433,451,115,537,3,melange_b,melange_5,17,380,RCC1717,PCC9511,melange_5b,PCC9511,45.9648,1,900,19.580200501253135,900,20,1.9026902625
2020-11-06,17:57:18,440,454,119,537,3,melange_b,melange_5,18,381,RCC1717,PCC9511,melange_5b,PCC9511,45.9648,1,900,19.580200501253135,900,20,1.9026902625
2020-11-06,17:57:19,439,459,122,537,3,melange_b,melange_5,19,382,RCC1717,PCC9511,melange_5b,PCC9511,45.9648,1,900,19.580200501253135,900,20,1.9026902625
2020-11-06,17:57:20,439,456,119,537,3,melange_b,melange_5,20,383,RCC1717,PCC9511,melange_5b,PCC9511,45.9648,1,900,19.580200501253135,900,20,1.9026902625
2020-11-06,17:57:21,442,451,120,537,3,melange_b,melange_5,21,384,RCC1717,PCC9511,melange_5b,PCC9511,45.9648,1,900,19.580200501253135,900,20,1.9026902625
2020-11-06,17:57:22,438,448,119,536,3,melange_b,melange_5,22,385,RCC1717,PCC9511,melange_5b,PCC9511,45.9648,1,900,19.580200501253135,900,20,1.9026902625
2020-11-06,17:57:24,441,464,120,536,3,melange_b,melange_5,24,387,RCC1717,PCC9511,melange_5b,PCC9511,45.9648,1,900,19.580200501253135,900,20,1.9026902625
2020-11-06,17:57:25,435,453,122,536,3,melange_b,melange_5,25,388,RCC1717,PCC9511,melange_5b,PCC9511,45.9648,1,900,19.580200501253135,900,20,1.9026902625
2020-11-06,17:57:26,445,459,121,536,3,melange_b,melange_5,26,389,RCC1717,PCC9511,melange_5b,PCC9511,45.9648,1,900,19.580200501253135,900,20,1.9026902625
2020-11-06,17:57:27,443,453,118,536,3,melange_b,melange_5,27,390,RCC1717,PCC9511,melange_5b,PCC9511,45.9648,1,900,19.580200501253135,900,20,1.9026902625
2020-11-06,17:57:28,442,462,120,536,3,melange_b,melange_5,28,391,RCC1717,PCC9511,melange_5b,PCC9511,45.9648,1,900,19.580200501253135,900,20,1.9026902625
2020-11-06,17:57:29,449,466,122,536,3,melange_b,melange_5,29,392,RCC1717,PCC9511,melange_5b,PCC9511,45.9648,1,900,19.580200501253135,900,20,1.9026902625
2020-11-06,17:57:30,453,459,122,536,3,melange_b,melange_5,30,393,RCC1717,PCC9511,melange_5b,PCC9511,45.9648,1,900,19.580200501253135,900,20,1.9026902625
2020-11-06,17:57:31,439,456,123,536,3,melange_b,melange_5,31,394,RCC1717,PCC9511,melange_5b,PCC9511,45.9648,1,900,19.580200501253135,900,20,1.9026902625
2020-11-06,17:57:32,442,454,120,536,3,melange_b,melange_5,32,395,RCC1717,PCC9511,melange_5b,PCC9511,45.9648,1,900,19.580200501253135,900,20,1.9026902625
2020-11-06,17:57:33,439,450,122,536,3,melange_b,melange_5,33,396,RCC1717,PCC9511,melange_5b,PCC9511,45.9648,1,900,19.580200501253135,900,20,1.9026902625
2020-11-06,17:57:34,437,447,120,536,3,melange_b,melange_5,34,397,RCC1717,PCC9511,melange_5b,PCC9511,45.9648,1,900,19.580200501253135,900,20,1.9026902625
2020-11-06,17:57:35,438,448,118,536,3,melange_b,melange_5,35,398,RCC1717,PCC9511,melange_5b,PCC9511,45.9648,1,900,19.580200501253135,900,20,1.9026902625
2020-11-06,17:57:36,442,457,118,536,3,melange_b,melange_5,36,399,RCC1717,PCC9511,melange_5b,PCC9511,45.9648,1,900,19.580200501253135,900,20,1.9026902625
2020-11-06,17:57:37,446,454,118,536,3,melange_b,melange_5,37,400,RCC1717,PCC9511,melange_5b,PCC9511,45.9648,1,900,19.580200501253135,900,20,1.9026902625
2020-11-06,17:57:38,435,450,120,536,3,melange_b,melange_5,38,401,RCC1717,PCC9511,melange_5b,PCC9511,45.9648,1,900,19.580200501253135,900,20,1.9026902625
2020-11-06,17:57:40,445,455,120,536,3,melange_b,melange_5,40,403,RCC1717,PCC9511,melange_5b,PCC9511,45.9648,1,900,19.580200501253135,900,20,1.9026902625
2020-11-06,17:57:41,447,456,124,536,3,melange_b,melange_5,41,404,RCC1717,PCC9511,melange_5b,PCC9511,45.9648,1,900,19.580200501253135,900,20,1.9026902625
2020-11-06,17:57:42,443,460,118,536,3,melange_b,melange_5,42,405,RCC1717,PCC9511,melange_5b,PCC9511,45.9648,1,900,19.580200501253135,900,20,1.9026902625
2020-11-06,17:57:43,445,465,120,536,3,melange_b,melange_5,43,406,RCC1717,PCC9511,melange_5b,PCC9511,45.9648,1,900,19.580200501253135,900,20,1.9026902625
2020-11-06,17:57:44,449,460,122,536,3,melange_b,melange_5,44,407,RCC1717,PCC9511,melange_5b,PCC9511,45.9648,1,900,19.580200501253135,900,20,1.9026902625
2020-11-06,17:57:45,448,460,121,536,3,melange_b,melange_5,45,408,RCC1717,PCC9511,melange_5b,PCC9511,45.9648,1,900,19.580200501253135,900,20,1.9026902625
2020-11-06,17:57:46,445,460,122,536,3,melange_b,melange_5,46,409,RCC1717,PCC9511,melange_5b,PCC9511,45.9648,1,900,19.580200501253135,900,20,1.9026902625
2020-11-06,17:57:47,446,467,121,536,3,melange_b,melange_5,47,410,RCC1717,PCC9511,melange_5b,PCC9511,45.9648,1,900,19.580200501253135,900,20,1.9026902625
2020-11-06,17:57:48,450,469,125,536,3,melange_b,melange_5,48,411,RCC1717,PCC9511,melange_5b,PCC9511,45.9648,1,900,19.580200501253135,900,20,1.9026902625
2020-11-06,17:57:49,443,462,121,536,3,melange_b,melange_5,49,412,RCC1717,PCC9511,melange_5b,PCC9511,45.9648,1,900,19.580200501253135,900,20,1.9026902625
2020-11-06,17:57:50,446,466,121,536,3,melange_b,melange_5,50,413,RCC1717,PCC9511,melange_5b,PCC9511,45.9648,1,900,19.580200501253135,900,20,1.9026902625
2020-11-06,17:57:51,443,458,119,536,3,melange_b,melange_5,51,414,RCC1717,PCC9511,melange_5b,PCC9511,45.9648,1,900,19.580200501253135,900,20,1.9026902625
2020-11-06,17:57:52,446,458,120,536,3,melange_b,melange_5,52,415,RCC1717,PCC9511,melange_5b,PCC9511,45.9648,1,900,19.580200501253135,900,20,1.9026902625
2020-11-06,17:57:53,442,451,118,536,3,melange_b,melange_5,53,416,RCC1717,PCC9511,melange_5b,PCC9511,45.9648,1,900,19.580200501253135,900,20,1.9026902625
2020-11-06,17:57:55,445,456,118,536,3,melange_b,melange_5,55,418,RCC1717,PCC9511,melange_5b,PCC9511,45.9648,1,900,19.580200501253135,900,20,1.9026902625
2020-11-06,17:57:56,448,460,120,536,3,melange_b,melange_5,56,419,RCC1717,PCC9511,melange_5b,PCC9511,45.9648,1,900,19.580200501253135,900,20,1.9026902625
2020-11-06,17:57:57,451,463,120,536,3,melange_b,melange_5,57,420,RCC1717,PCC9511,melange_5b,PCC9511,45.9648,1,900,19.580200501253135,900,20,1.9026902625
2020-11-06,17:57:58,448,454,119,536,3,melange_b,melange_5,58,421,RCC1717,PCC9511,melange_5b,PCC9511,45.9648,1,900,19.580200501253135,900,20,1.9026902625
2020-11-06,17:57:59,434,453,117,536,3,melange_b,melange_5,59,422,RCC1717,PCC9511,melange_5b,PCC9511,45.9648,1,900,19.580200501253135,900,20,1.9026902625
2020-11-06,17:58:00,432,449,118,536,3,melange_b,melange_5,0,423,RCC1717,PCC9511,melange_5b,PCC9511,45.9648,1,900,19.580200501253135,900,20,1.9026902625
2020-11-06,17:58:01,434,444,119,535,3,melange_b,melange_5,1,424,RCC1717,PCC9511,melange_5b,PCC9511,45.9648,1,900,19.580200501253135,900,20,1.9026902625
2020-11-06,17:58:02,432,450,116,536,3,melange_b,melange_5,2,425,RCC1717,PCC9511,melange_5b,PCC9511,45.9648,1,900,19.580200501253135,900,20,1.9026902625
2020-11-06,17:58:03,440,457,119,535,3,melange_b,melange_5,3,426,RCC1717,PCC9511,melange_5b,PCC9511,45.9648,1,900,19.580200501253135,900,20,1.9026902625
2020-11-06,18:00:53,499,561,134,539,1,melange_c,melange_5,53,0,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:00:54,507,558,136,538,1,melange_c,melange_5,54,1,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:00:56,522,568,134,538,1,melange_c,melange_5,56,3,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:00:57,518,574,133,538,1,melange_c,melange_5,57,4,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:00:58,512,570,133,538,1,melange_c,melange_5,58,5,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:00:59,514,567,133,537,1,melange_c,melange_5,59,6,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:01:00,522,569,137,537,1,melange_c,melange_5,0,7,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:01:01,516,560,135,537,1,melange_c,melange_5,1,8,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:01:02,515,564,133,537,1,melange_c,melange_5,2,9,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:01:03,503,557,131,537,1,melange_c,melange_5,3,10,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:01:04,509,556,133,537,1,melange_c,melange_5,4,11,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:01:05,507,556,133,537,1,melange_c,melange_5,5,12,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:01:06,499,551,132,537,1,melange_c,melange_5,6,13,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:01:07,505,553,133,537,1,melange_c,melange_5,7,14,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:01:08,518,568,136,537,1,melange_c,melange_5,8,15,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:01:09,524,576,137,537,1,melange_c,melange_5,9,16,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:01:11,505,555,132,537,1,melange_c,melange_5,11,18,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:01:12,505,556,135,537,1,melange_c,melange_5,12,19,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:01:13,514,561,136,537,1,melange_c,melange_5,13,20,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:01:14,508,561,131,537,1,melange_c,melange_5,14,21,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:01:15,507,557,134,537,1,melange_c,melange_5,15,22,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:01:16,504,553,132,537,1,melange_c,melange_5,16,23,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:01:17,512,568,133,537,1,melange_c,melange_5,17,24,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:01:18,516,568,136,536,1,melange_c,melange_5,18,25,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:01:19,514,568,135,536,1,melange_c,melange_5,19,26,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:01:20,510,554,132,536,1,melange_c,melange_5,20,27,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:01:21,514,565,134,536,1,melange_c,melange_5,21,28,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:01:22,521,571,135,536,1,melange_c,melange_5,22,29,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:01:23,505,555,133,536,1,melange_c,melange_5,23,30,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:01:24,505,549,129,536,1,melange_c,melange_5,24,31,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:01:25,513,563,133,536,1,melange_c,melange_5,25,32,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:01:27,511,563,136,536,1,melange_c,melange_5,27,34,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:01:28,518,566,133,536,1,melange_c,melange_5,28,35,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:01:29,510,560,134,536,1,melange_c,melange_5,29,36,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:01:30,504,563,135,536,1,melange_c,melange_5,30,37,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:01:31,503,554,135,536,1,melange_c,melange_5,31,38,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:01:32,513,566,134,536,1,melange_c,melange_5,32,39,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:01:33,510,560,130,536,1,melange_c,melange_5,33,40,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:01:34,505,557,135,536,1,melange_c,melange_5,34,41,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:01:35,510,561,135,536,1,melange_c,melange_5,35,42,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:01:36,515,568,137,536,1,melange_c,melange_5,36,43,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:01:37,509,559,134,536,1,melange_c,melange_5,37,44,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:01:38,504,550,135,536,1,melange_c,melange_5,38,45,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:01:39,517,567,136,536,1,melange_c,melange_5,39,46,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:01:40,521,566,135,536,1,melange_c,melange_5,40,47,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:01:42,517,568,134,536,1,melange_c,melange_5,42,49,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:01:43,512,564,135,536,1,melange_c,melange_5,43,50,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:01:44,518,570,133,536,1,melange_c,melange_5,44,51,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:01:45,517,564,133,536,1,melange_c,melange_5,45,52,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:01:46,503,557,131,536,1,melange_c,melange_5,46,53,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:01:47,509,564,137,536,1,melange_c,melange_5,47,54,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:01:48,513,566,134,536,1,melange_c,melange_5,48,55,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:01:49,514,557,132,536,1,melange_c,melange_5,49,56,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:01:50,509,562,134,536,1,melange_c,melange_5,50,57,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:01:51,508,564,134,536,1,melange_c,melange_5,51,58,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:01:52,522,572,136,536,1,melange_c,melange_5,52,59,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:03:59,502,556,131,538,2,melange_c,melange_5,59,186,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:04:00,505,551,131,538,2,melange_c,melange_5,0,187,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:04:01,505,557,131,537,2,melange_c,melange_5,1,188,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:04:02,507,559,134,537,2,melange_c,melange_5,2,189,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:04:03,502,562,134,537,2,melange_c,melange_5,3,190,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:04:04,502,556,133,537,2,melange_c,melange_5,4,191,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:04:05,511,563,133,537,2,melange_c,melange_5,5,192,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:04:06,513,562,132,537,2,melange_c,melange_5,6,193,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:04:07,517,580,135,537,2,melange_c,melange_5,7,194,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:04:08,509,566,133,537,2,melange_c,melange_5,8,195,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:04:09,509,567,133,537,2,melange_c,melange_5,9,196,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:04:11,514,569,133,537,2,melange_c,melange_5,11,198,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:04:12,510,559,134,537,2,melange_c,melange_5,12,199,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:04:13,508,562,131,537,2,melange_c,melange_5,13,200,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:04:14,511,560,133,536,2,melange_c,melange_5,14,201,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:04:15,511,568,134,537,2,melange_c,melange_5,15,202,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:04:16,494,552,130,536,2,melange_c,melange_5,16,203,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:04:17,493,549,132,536,2,melange_c,melange_5,17,204,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:04:18,498,557,131,536,2,melange_c,melange_5,18,205,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:04:19,501,560,134,536,2,melange_c,melange_5,19,206,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:04:20,500,559,131,536,2,melange_c,melange_5,20,207,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:04:21,501,557,131,536,2,melange_c,melange_5,21,208,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:04:22,504,560,132,536,2,melange_c,melange_5,22,209,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:04:23,514,568,132,536,2,melange_c,melange_5,23,210,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:04:24,504,561,137,536,2,melange_c,melange_5,24,211,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:04:26,496,562,134,536,2,melange_c,melange_5,26,213,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:04:27,510,565,135,536,2,melange_c,melange_5,27,214,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:04:28,509,554,131,536,2,melange_c,melange_5,28,215,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:04:29,507,560,135,536,2,melange_c,melange_5,29,216,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
2020-11-06,18:04:30,500,548,131,536,2,melange_c,melange_5,30,217,RCC1717,PCC9511,melange_5c,PCC9511,45.9648,2,920,40.030632135895296,920,40,3.7386115015624997
