date,time,jsp,replicate,file,hms,second,replicat_bio,strain,wavelength,dc
2020-10-29,21:08:39,534,1,dilution_0.txt,39,57,A,pcc9511,e440,326
2020-10-29,21:08:39,534,1,dilution_0.txt,39,57,A,pcc9511,e470,194
2020-10-29,21:08:39,534,1,dilution_0.txt,39,57,A,pcc9511,e532,65
2020-10-29,21:08:40,534,1,dilution_0.txt,40,58,A,pcc9511,e440,325
2020-10-29,21:08:40,534,1,dilution_0.txt,40,58,A,pcc9511,e470,193
2020-10-29,21:08:40,534,1,dilution_0.txt,40,58,A,pcc9511,e532,64
2020-10-29,21:10:43,536,2,dilution_0.txt,43,181,A,pcc9511,e440,329
2020-10-29,21:10:43,536,2,dilution_0.txt,43,181,A,pcc9511,e470,198
2020-10-29,21:10:43,536,2,dilution_0.txt,43,181,A,pcc9511,e532,68
2020-10-29,21:10:44,536,2,dilution_0.txt,44,182,A,pcc9511,e440,324
2020-10-29,21:10:44,536,2,dilution_0.txt,44,182,A,pcc9511,e470,191
2020-10-29,21:10:44,536,2,dilution_0.txt,44,182,A,pcc9511,e532,65
2020-10-29,21:10:45,536,2,dilution_0.txt,45,183,A,pcc9511,e440,326
2020-10-29,21:10:45,536,2,dilution_0.txt,45,183,A,pcc9511,e470,192
2020-10-29,21:10:45,536,2,dilution_0.txt,45,183,A,pcc9511,e532,63
2020-10-29,21:10:46,536,2,dilution_0.txt,46,184,A,pcc9511,e440,325
2020-10-29,21:10:46,536,2,dilution_0.txt,46,184,A,pcc9511,e470,195
2020-10-29,21:10:46,536,2,dilution_0.txt,46,184,A,pcc9511,e532,64
2020-10-29,21:10:48,536,2,dilution_0.txt,48,186,A,pcc9511,e440,324
2020-10-29,21:10:48,536,2,dilution_0.txt,48,186,A,pcc9511,e470,197
2020-10-29,21:10:48,536,2,dilution_0.txt,48,186,A,pcc9511,e532,67
2020-10-29,21:10:49,535,2,dilution_0.txt,49,187,A,pcc9511,e440,325
2020-10-29,21:10:49,535,2,dilution_0.txt,49,187,A,pcc9511,e470,194
2020-10-29,21:10:49,535,2,dilution_0.txt,49,187,A,pcc9511,e532,62
2020-10-29,21:10:50,536,2,dilution_0.txt,50,188,A,pcc9511,e440,321
2020-10-29,21:10:50,536,2,dilution_0.txt,50,188,A,pcc9511,e470,191
2020-10-29,21:10:50,536,2,dilution_0.txt,50,188,A,pcc9511,e532,65
2020-10-29,21:10:51,535,2,dilution_0.txt,51,189,A,pcc9511,e440,325
2020-10-29,21:10:51,535,2,dilution_0.txt,51,189,A,pcc9511,e470,195
2020-10-29,21:10:51,535,2,dilution_0.txt,51,189,A,pcc9511,e532,63
2020-10-29,21:10:52,535,2,dilution_0.txt,52,190,A,pcc9511,e440,325
2020-10-29,21:10:52,535,2,dilution_0.txt,52,190,A,pcc9511,e470,191
2020-10-29,21:10:52,535,2,dilution_0.txt,52,190,A,pcc9511,e532,66
2020-10-29,21:10:53,535,2,dilution_0.txt,53,191,A,pcc9511,e440,320
2020-10-29,21:10:53,535,2,dilution_0.txt,53,191,A,pcc9511,e470,192
2020-10-29,21:10:53,535,2,dilution_0.txt,53,191,A,pcc9511,e532,65
2020-10-29,21:10:54,535,2,dilution_0.txt,54,192,A,pcc9511,e440,325
2020-10-29,21:10:54,535,2,dilution_0.txt,54,192,A,pcc9511,e470,195
2020-10-29,21:10:54,535,2,dilution_0.txt,54,192,A,pcc9511,e532,65
2020-10-29,21:10:55,535,2,dilution_0.txt,55,193,A,pcc9511,e440,329
2020-10-29,21:10:55,535,2,dilution_0.txt,55,193,A,pcc9511,e470,198
2020-10-29,21:10:55,535,2,dilution_0.txt,55,193,A,pcc9511,e532,62
2020-10-29,21:10:56,535,2,dilution_0.txt,56,194,A,pcc9511,e440,327
2020-10-29,21:10:56,535,2,dilution_0.txt,56,194,A,pcc9511,e470,197
2020-10-29,21:10:56,535,2,dilution_0.txt,56,194,A,pcc9511,e532,64
2020-10-29,21:10:57,535,2,dilution_0.txt,57,195,A,pcc9511,e440,324
2020-10-29,21:10:57,535,2,dilution_0.txt,57,195,A,pcc9511,e470,192
2020-10-29,21:10:57,535,2,dilution_0.txt,57,195,A,pcc9511,e532,65
2020-10-29,21:10:58,535,2,dilution_0.txt,58,196,A,pcc9511,e440,323
2020-10-29,21:10:58,535,2,dilution_0.txt,58,196,A,pcc9511,e470,194
2020-10-29,21:10:58,535,2,dilution_0.txt,58,196,A,pcc9511,e532,63
2020-10-29,21:10:59,535,2,dilution_0.txt,59,197,A,pcc9511,e440,327
2020-10-29,21:10:59,535,2,dilution_0.txt,59,197,A,pcc9511,e470,192
2020-10-29,21:10:59,535,2,dilution_0.txt,59,197,A,pcc9511,e532,64
2020-10-29,21:11:00,535,2,dilution_0.txt,0,198,A,pcc9511,e440,326
2020-10-29,21:11:00,535,2,dilution_0.txt,0,198,A,pcc9511,e470,195
2020-10-29,21:11:00,535,2,dilution_0.txt,0,198,A,pcc9511,e532,68
2020-10-29,21:11:01,535,2,dilution_0.txt,1,199,A,pcc9511,e440,324
2020-10-29,21:11:01,535,2,dilution_0.txt,1,199,A,pcc9511,e470,191
2020-10-29,21:11:01,535,2,dilution_0.txt,1,199,A,pcc9511,e532,66
2020-10-29,21:11:03,535,2,dilution_0.txt,3,201,A,pcc9511,e440,328
2020-10-29,21:11:03,535,2,dilution_0.txt,3,201,A,pcc9511,e470,197
2020-10-29,21:11:03,535,2,dilution_0.txt,3,201,A,pcc9511,e532,65
2020-10-29,21:11:04,535,2,dilution_0.txt,4,202,A,pcc9511,e440,329
2020-10-29,21:11:04,535,2,dilution_0.txt,4,202,A,pcc9511,e470,194
2020-10-29,21:11:04,535,2,dilution_0.txt,4,202,A,pcc9511,e532,66
2020-10-29,21:11:05,535,2,dilution_0.txt,5,203,A,pcc9511,e440,320
2020-10-29,21:11:05,535,2,dilution_0.txt,5,203,A,pcc9511,e470,192
2020-10-29,21:11:05,535,2,dilution_0.txt,5,203,A,pcc9511,e532,64
2020-10-29,21:11:06,534,2,dilution_0.txt,6,204,A,pcc9511,e440,321
2020-10-29,21:11:06,534,2,dilution_0.txt,6,204,A,pcc9511,e470,193
2020-10-29,21:11:06,534,2,dilution_0.txt,6,204,A,pcc9511,e532,65
2020-10-29,21:11:07,535,2,dilution_0.txt,7,205,A,pcc9511,e440,330
2020-10-29,21:11:07,535,2,dilution_0.txt,7,205,A,pcc9511,e470,197
2020-10-29,21:11:07,535,2,dilution_0.txt,7,205,A,pcc9511,e532,67
2020-10-29,21:11:08,535,2,dilution_0.txt,8,206,A,pcc9511,e440,325
2020-10-29,21:11:08,535,2,dilution_0.txt,8,206,A,pcc9511,e470,189
2020-10-29,21:11:08,535,2,dilution_0.txt,8,206,A,pcc9511,e532,63
2020-10-29,21:11:09,534,2,dilution_0.txt,9,207,A,pcc9511,e440,323
2020-10-29,21:11:09,534,2,dilution_0.txt,9,207,A,pcc9511,e470,197
2020-10-29,21:11:09,534,2,dilution_0.txt,9,207,A,pcc9511,e532,66
2020-10-29,21:11:10,534,2,dilution_0.txt,10,208,A,pcc9511,e440,326
2020-10-29,21:11:10,534,2,dilution_0.txt,10,208,A,pcc9511,e470,194
2020-10-29,21:11:10,534,2,dilution_0.txt,10,208,A,pcc9511,e532,65
2020-10-29,21:11:11,534,2,dilution_0.txt,11,209,A,pcc9511,e440,324
2020-10-29,21:11:11,534,2,dilution_0.txt,11,209,A,pcc9511,e470,194
2020-10-29,21:11:11,534,2,dilution_0.txt,11,209,A,pcc9511,e532,65
2020-10-29,21:11:12,534,2,dilution_0.txt,12,210,A,pcc9511,e440,323
2020-10-29,21:11:12,534,2,dilution_0.txt,12,210,A,pcc9511,e470,193
2020-10-29,21:11:12,534,2,dilution_0.txt,12,210,A,pcc9511,e532,67
2020-10-29,21:11:13,534,2,dilution_0.txt,13,211,A,pcc9511,e440,323
2020-10-29,21:11:13,534,2,dilution_0.txt,13,211,A,pcc9511,e470,191
2020-10-29,21:11:13,534,2,dilution_0.txt,13,211,A,pcc9511,e532,64
2020-10-29,21:11:14,534,2,dilution_0.txt,14,212,A,pcc9511,e440,322
2020-10-29,21:11:14,534,2,dilution_0.txt,14,212,A,pcc9511,e470,193
2020-10-29,21:11:14,534,2,dilution_0.txt,14,212,A,pcc9511,e532,60
2020-10-29,21:11:15,534,2,dilution_0.txt,15,213,A,pcc9511,e440,322
2020-10-29,21:11:15,534,2,dilution_0.txt,15,213,A,pcc9511,e470,190
2020-10-29,21:11:15,534,2,dilution_0.txt,15,213,A,pcc9511,e532,65
2020-10-29,21:11:16,534,2,dilution_0.txt,16,214,A,pcc9511,e440,327
2020-10-29,21:11:16,534,2,dilution_0.txt,16,214,A,pcc9511,e470,195
2020-10-29,21:11:16,534,2,dilution_0.txt,16,214,A,pcc9511,e532,65
2020-10-29,21:11:17,534,2,dilution_0.txt,17,215,A,pcc9511,e440,324
2020-10-29,21:11:17,534,2,dilution_0.txt,17,215,A,pcc9511,e470,193
2020-10-29,21:11:17,534,2,dilution_0.txt,17,215,A,pcc9511,e532,64
2020-10-29,21:11:19,534,2,dilution_0.txt,19,217,A,pcc9511,e440,325
2020-10-29,21:11:19,534,2,dilution_0.txt,19,217,A,pcc9511,e470,192
2020-10-29,21:11:19,534,2,dilution_0.txt,19,217,A,pcc9511,e532,66
2020-10-29,21:11:20,534,2,dilution_0.txt,20,218,A,pcc9511,e440,321
2020-10-29,21:11:20,534,2,dilution_0.txt,20,218,A,pcc9511,e470,194
2020-10-29,21:11:20,534,2,dilution_0.txt,20,218,A,pcc9511,e532,67
2020-10-29,21:11:21,534,2,dilution_0.txt,21,219,A,pcc9511,e440,322
2020-10-29,21:11:21,534,2,dilution_0.txt,21,219,A,pcc9511,e470,193
2020-10-29,21:11:21,534,2,dilution_0.txt,21,219,A,pcc9511,e532,67
2020-10-29,21:11:22,534,2,dilution_0.txt,22,220,A,pcc9511,e440,320
2020-10-29,21:11:22,534,2,dilution_0.txt,22,220,A,pcc9511,e470,195
2020-10-29,21:11:22,534,2,dilution_0.txt,22,220,A,pcc9511,e532,64
2020-10-29,21:11:23,534,2,dilution_0.txt,23,221,A,pcc9511,e440,321
2020-10-29,21:11:23,534,2,dilution_0.txt,23,221,A,pcc9511,e470,193
2020-10-29,21:11:23,534,2,dilution_0.txt,23,221,A,pcc9511,e532,67
2020-10-29,21:11:24,534,2,dilution_0.txt,24,222,A,pcc9511,e440,320
2020-10-29,21:11:24,534,2,dilution_0.txt,24,222,A,pcc9511,e470,190
2020-10-29,21:11:24,534,2,dilution_0.txt,24,222,A,pcc9511,e532,65
2020-10-29,21:11:25,534,2,dilution_0.txt,25,223,A,pcc9511,e440,327
2020-10-29,21:11:25,534,2,dilution_0.txt,25,223,A,pcc9511,e470,190
2020-10-29,21:11:25,534,2,dilution_0.txt,25,223,A,pcc9511,e532,65
2020-10-29,21:11:26,534,2,dilution_0.txt,26,224,A,pcc9511,e440,322
2020-10-29,21:11:26,534,2,dilution_0.txt,26,224,A,pcc9511,e470,194
2020-10-29,21:11:26,534,2,dilution_0.txt,26,224,A,pcc9511,e532,64
2020-10-29,21:11:27,534,2,dilution_0.txt,27,225,A,pcc9511,e440,323
2020-10-29,21:11:27,534,2,dilution_0.txt,27,225,A,pcc9511,e470,194
2020-10-29,21:11:27,534,2,dilution_0.txt,27,225,A,pcc9511,e532,67
2020-10-29,21:11:28,534,2,dilution_0.txt,28,226,A,pcc9511,e440,327
2020-10-29,21:11:28,534,2,dilution_0.txt,28,226,A,pcc9511,e470,195
2020-10-29,21:11:28,534,2,dilution_0.txt,28,226,A,pcc9511,e532,63
2020-10-29,21:11:29,534,2,dilution_0.txt,29,227,A,pcc9511,e440,326
2020-10-29,21:11:29,534,2,dilution_0.txt,29,227,A,pcc9511,e470,196
2020-10-29,21:11:29,534,2,dilution_0.txt,29,227,A,pcc9511,e532,66
2020-10-29,21:11:30,534,2,dilution_0.txt,30,228,A,pcc9511,e440,319
2020-10-29,21:11:30,534,2,dilution_0.txt,30,228,A,pcc9511,e470,191
2020-10-29,21:11:30,534,2,dilution_0.txt,30,228,A,pcc9511,e532,63
2020-10-29,21:11:31,534,2,dilution_0.txt,31,229,A,pcc9511,e440,324
2020-10-29,21:11:31,534,2,dilution_0.txt,31,229,A,pcc9511,e470,193
2020-10-29,21:11:31,534,2,dilution_0.txt,31,229,A,pcc9511,e532,66
2020-10-29,21:11:32,534,2,dilution_0.txt,32,230,A,pcc9511,e440,323
2020-10-29,21:11:32,534,2,dilution_0.txt,32,230,A,pcc9511,e470,191
2020-10-29,21:11:32,534,2,dilution_0.txt,32,230,A,pcc9511,e532,65
2020-10-29,21:11:33,534,2,dilution_0.txt,33,231,A,pcc9511,e440,324
2020-10-29,21:11:33,534,2,dilution_0.txt,33,231,A,pcc9511,e470,191
2020-10-29,21:11:33,534,2,dilution_0.txt,33,231,A,pcc9511,e532,65
2020-10-29,21:11:35,534,2,dilution_0.txt,35,233,A,pcc9511,e440,323
2020-10-29,21:11:35,534,2,dilution_0.txt,35,233,A,pcc9511,e470,189
2020-10-29,21:11:35,534,2,dilution_0.txt,35,233,A,pcc9511,e532,67
2020-10-29,21:11:36,534,2,dilution_0.txt,36,234,A,pcc9511,e440,319
2020-10-29,21:11:36,534,2,dilution_0.txt,36,234,A,pcc9511,e470,193
2020-10-29,21:11:36,534,2,dilution_0.txt,36,234,A,pcc9511,e532,64
2020-10-29,21:11:37,534,2,dilution_0.txt,37,235,A,pcc9511,e440,324
2020-10-29,21:11:37,534,2,dilution_0.txt,37,235,A,pcc9511,e470,193
2020-10-29,21:11:37,534,2,dilution_0.txt,37,235,A,pcc9511,e532,64
2020-10-29,21:11:38,534,2,dilution_0.txt,38,236,A,pcc9511,e440,327
2020-10-29,21:11:38,534,2,dilution_0.txt,38,236,A,pcc9511,e470,199
2020-10-29,21:11:38,534,2,dilution_0.txt,38,236,A,pcc9511,e532,68
2020-10-29,21:11:39,534,2,dilution_0.txt,39,237,A,pcc9511,e440,324
2020-10-29,21:11:39,534,2,dilution_0.txt,39,237,A,pcc9511,e470,193
2020-10-29,21:11:39,534,2,dilution_0.txt,39,237,A,pcc9511,e532,66
2020-10-29,21:11:40,534,2,dilution_0.txt,40,238,A,pcc9511,e440,327
2020-10-29,21:11:40,534,2,dilution_0.txt,40,238,A,pcc9511,e470,195
2020-10-29,21:11:40,534,2,dilution_0.txt,40,238,A,pcc9511,e532,68
2020-10-29,21:11:41,534,2,dilution_0.txt,41,239,A,pcc9511,e440,321
2020-10-29,21:11:41,534,2,dilution_0.txt,41,239,A,pcc9511,e470,192
2020-10-29,21:11:41,534,2,dilution_0.txt,41,239,A,pcc9511,e532,63
2020-10-29,21:13:44,536,3,dilution_0.txt,44,362,A,pcc9511,e440,318
2020-10-29,21:13:44,536,3,dilution_0.txt,44,362,A,pcc9511,e470,193
2020-10-29,21:13:44,536,3,dilution_0.txt,44,362,A,pcc9511,e532,64
2020-10-29,21:13:45,536,3,dilution_0.txt,45,363,A,pcc9511,e440,326
2020-10-29,21:13:45,536,3,dilution_0.txt,45,363,A,pcc9511,e470,196
2020-10-29,21:13:45,536,3,dilution_0.txt,45,363,A,pcc9511,e532,66
2020-10-29,21:13:46,536,3,dilution_0.txt,46,364,A,pcc9511,e440,324
2020-10-29,21:13:46,536,3,dilution_0.txt,46,364,A,pcc9511,e470,193
2020-10-29,21:13:46,536,3,dilution_0.txt,46,364,A,pcc9511,e532,65
2020-10-29,21:13:47,536,3,dilution_0.txt,47,365,A,pcc9511,e440,324
2020-10-29,21:13:47,536,3,dilution_0.txt,47,365,A,pcc9511,e470,193
2020-10-29,21:13:47,536,3,dilution_0.txt,47,365,A,pcc9511,e532,67
2020-10-29,21:13:48,535,3,dilution_0.txt,48,366,A,pcc9511,e440,323
2020-10-29,21:13:48,535,3,dilution_0.txt,48,366,A,pcc9511,e470,189
2020-10-29,21:13:48,535,3,dilution_0.txt,48,366,A,pcc9511,e532,69
2020-10-29,21:13:49,535,3,dilution_0.txt,49,367,A,pcc9511,e440,328
2020-10-29,21:13:49,535,3,dilution_0.txt,49,367,A,pcc9511,e470,195
2020-10-29,21:13:49,535,3,dilution_0.txt,49,367,A,pcc9511,e532,69
2020-10-29,21:13:50,535,3,dilution_0.txt,50,368,A,pcc9511,e440,325
2020-10-29,21:13:50,535,3,dilution_0.txt,50,368,A,pcc9511,e470,194
2020-10-29,21:13:50,535,3,dilution_0.txt,50,368,A,pcc9511,e532,64
2020-10-29,21:13:51,535,3,dilution_0.txt,51,369,A,pcc9511,e440,324
2020-10-29,21:13:51,535,3,dilution_0.txt,51,369,A,pcc9511,e470,195
2020-10-29,21:13:51,535,3,dilution_0.txt,51,369,A,pcc9511,e532,65
2020-10-29,21:13:53,535,3,dilution_0.txt,53,371,A,pcc9511,e440,327
2020-10-29,21:13:53,535,3,dilution_0.txt,53,371,A,pcc9511,e470,195
2020-10-29,21:13:53,535,3,dilution_0.txt,53,371,A,pcc9511,e532,68
2020-10-29,21:13:54,535,3,dilution_0.txt,54,372,A,pcc9511,e440,322
2020-10-29,21:13:54,535,3,dilution_0.txt,54,372,A,pcc9511,e470,193
2020-10-29,21:13:54,535,3,dilution_0.txt,54,372,A,pcc9511,e532,67
2020-10-29,21:13:55,535,3,dilution_0.txt,55,373,A,pcc9511,e440,321
2020-10-29,21:13:55,535,3,dilution_0.txt,55,373,A,pcc9511,e470,196
2020-10-29,21:13:55,535,3,dilution_0.txt,55,373,A,pcc9511,e532,67
2020-10-29,21:13:56,535,3,dilution_0.txt,56,374,A,pcc9511,e440,329
2020-10-29,21:13:56,535,3,dilution_0.txt,56,374,A,pcc9511,e470,198
2020-10-29,21:13:56,535,3,dilution_0.txt,56,374,A,pcc9511,e532,66
2020-10-29,21:13:57,535,3,dilution_0.txt,57,375,A,pcc9511,e440,327
2020-10-29,21:13:57,535,3,dilution_0.txt,57,375,A,pcc9511,e470,193
2020-10-29,21:13:57,535,3,dilution_0.txt,57,375,A,pcc9511,e532,64
2020-10-29,21:13:58,535,3,dilution_0.txt,58,376,A,pcc9511,e440,322
2020-10-29,21:13:58,535,3,dilution_0.txt,58,376,A,pcc9511,e470,194
2020-10-29,21:13:58,535,3,dilution_0.txt,58,376,A,pcc9511,e532,65
2020-10-29,21:13:59,535,3,dilution_0.txt,59,377,A,pcc9511,e440,327
2020-10-29,21:13:59,535,3,dilution_0.txt,59,377,A,pcc9511,e470,197
2020-10-29,21:13:59,535,3,dilution_0.txt,59,377,A,pcc9511,e532,63
2020-10-29,21:14:00,535,3,dilution_0.txt,0,378,A,pcc9511,e440,324
2020-10-29,21:14:00,535,3,dilution_0.txt,0,378,A,pcc9511,e470,195
2020-10-29,21:14:00,535,3,dilution_0.txt,0,378,A,pcc9511,e532,65
2020-10-29,21:14:01,535,3,dilution_0.txt,1,379,A,pcc9511,e440,323
2020-10-29,21:14:01,535,3,dilution_0.txt,1,379,A,pcc9511,e470,194
2020-10-29,21:14:01,535,3,dilution_0.txt,1,379,A,pcc9511,e532,64
2020-10-29,21:14:02,534,3,dilution_0.txt,2,380,A,pcc9511,e440,322
2020-10-29,21:14:02,534,3,dilution_0.txt,2,380,A,pcc9511,e470,193
2020-10-29,21:14:02,534,3,dilution_0.txt,2,380,A,pcc9511,e532,66
2020-10-29,21:14:03,535,3,dilution_0.txt,3,381,A,pcc9511,e440,324
2020-10-29,21:14:03,535,3,dilution_0.txt,3,381,A,pcc9511,e470,199
2020-10-29,21:14:03,535,3,dilution_0.txt,3,381,A,pcc9511,e532,63
2020-10-29,21:14:04,534,3,dilution_0.txt,4,382,A,pcc9511,e440,330
2020-10-29,21:14:04,534,3,dilution_0.txt,4,382,A,pcc9511,e470,195
2020-10-29,21:14:04,534,3,dilution_0.txt,4,382,A,pcc9511,e532,65
2020-10-29,21:14:05,535,3,dilution_0.txt,5,383,A,pcc9511,e440,323
2020-10-29,21:14:05,535,3,dilution_0.txt,5,383,A,pcc9511,e470,195
2020-10-29,21:14:05,535,3,dilution_0.txt,5,383,A,pcc9511,e532,69
2020-10-29,21:14:06,534,3,dilution_0.txt,6,384,A,pcc9511,e440,320
2020-10-29,21:14:06,534,3,dilution_0.txt,6,384,A,pcc9511,e470,193
2020-10-29,21:14:06,534,3,dilution_0.txt,6,384,A,pcc9511,e532,66
2020-10-29,21:14:07,534,3,dilution_0.txt,7,385,A,pcc9511,e440,327
2020-10-29,21:14:07,534,3,dilution_0.txt,7,385,A,pcc9511,e470,192
2020-10-29,21:14:07,534,3,dilution_0.txt,7,385,A,pcc9511,e532,64
2020-10-29,21:14:09,534,3,dilution_0.txt,9,387,A,pcc9511,e440,321
2020-10-29,21:14:09,534,3,dilution_0.txt,9,387,A,pcc9511,e470,196
2020-10-29,21:14:09,534,3,dilution_0.txt,9,387,A,pcc9511,e532,65
2020-10-29,21:14:10,534,3,dilution_0.txt,10,388,A,pcc9511,e440,324
2020-10-29,21:14:10,534,3,dilution_0.txt,10,388,A,pcc9511,e470,196
2020-10-29,21:14:10,534,3,dilution_0.txt,10,388,A,pcc9511,e532,65
2020-10-29,21:14:11,534,3,dilution_0.txt,11,389,A,pcc9511,e440,323
2020-10-29,21:14:11,534,3,dilution_0.txt,11,389,A,pcc9511,e470,195
2020-10-29,21:14:11,534,3,dilution_0.txt,11,389,A,pcc9511,e532,65
2020-10-29,21:14:12,534,3,dilution_0.txt,12,390,A,pcc9511,e440,322
2020-10-29,21:14:12,534,3,dilution_0.txt,12,390,A,pcc9511,e470,191
2020-10-29,21:14:12,534,3,dilution_0.txt,12,390,A,pcc9511,e532,65
2020-10-29,21:14:13,534,3,dilution_0.txt,13,391,A,pcc9511,e440,326
2020-10-29,21:14:13,534,3,dilution_0.txt,13,391,A,pcc9511,e470,200
2020-10-29,21:14:13,534,3,dilution_0.txt,13,391,A,pcc9511,e532,63
2020-10-29,21:14:14,534,3,dilution_0.txt,14,392,A,pcc9511,e440,320
2020-10-29,21:14:14,534,3,dilution_0.txt,14,392,A,pcc9511,e470,192
2020-10-29,21:14:14,534,3,dilution_0.txt,14,392,A,pcc9511,e532,65
2020-10-29,21:14:15,534,3,dilution_0.txt,15,393,A,pcc9511,e440,320
2020-10-29,21:14:15,534,3,dilution_0.txt,15,393,A,pcc9511,e470,192
2020-10-29,21:14:15,534,3,dilution_0.txt,15,393,A,pcc9511,e532,64
2020-10-29,21:14:16,534,3,dilution_0.txt,16,394,A,pcc9511,e440,326
2020-10-29,21:14:16,534,3,dilution_0.txt,16,394,A,pcc9511,e470,196
2020-10-29,21:14:16,534,3,dilution_0.txt,16,394,A,pcc9511,e532,63
2020-10-29,21:14:17,534,3,dilution_0.txt,17,395,A,pcc9511,e440,319
2020-10-29,21:14:17,534,3,dilution_0.txt,17,395,A,pcc9511,e470,191
2020-10-29,21:14:17,534,3,dilution_0.txt,17,395,A,pcc9511,e532,63
2020-10-29,21:14:18,534,3,dilution_0.txt,18,396,A,pcc9511,e440,320
2020-10-29,21:14:18,534,3,dilution_0.txt,18,396,A,pcc9511,e470,193
2020-10-29,21:14:18,534,3,dilution_0.txt,18,396,A,pcc9511,e532,66
2020-10-29,21:14:19,534,3,dilution_0.txt,19,397,A,pcc9511,e440,328
2020-10-29,21:14:19,534,3,dilution_0.txt,19,397,A,pcc9511,e470,194
2020-10-29,21:14:19,534,3,dilution_0.txt,19,397,A,pcc9511,e532,63
2020-10-29,21:14:20,534,3,dilution_0.txt,20,398,A,pcc9511,e440,322
2020-10-29,21:14:20,534,3,dilution_0.txt,20,398,A,pcc9511,e470,191
2020-10-29,21:14:20,534,3,dilution_0.txt,20,398,A,pcc9511,e532,66
2020-10-29,21:14:21,534,3,dilution_0.txt,21,399,A,pcc9511,e440,316
2020-10-29,21:14:21,534,3,dilution_0.txt,21,399,A,pcc9511,e470,193
2020-10-29,21:14:21,534,3,dilution_0.txt,21,399,A,pcc9511,e532,69
2020-10-29,21:14:22,534,3,dilution_0.txt,22,400,A,pcc9511,e440,325
2020-10-29,21:14:22,534,3,dilution_0.txt,22,400,A,pcc9511,e470,192
2020-10-29,21:14:22,534,3,dilution_0.txt,22,400,A,pcc9511,e532,67
2020-10-29,21:14:24,534,3,dilution_0.txt,24,402,A,pcc9511,e440,324
2020-10-29,21:14:24,534,3,dilution_0.txt,24,402,A,pcc9511,e470,192
2020-10-29,21:14:24,534,3,dilution_0.txt,24,402,A,pcc9511,e532,63
2020-10-29,21:14:25,534,3,dilution_0.txt,25,403,A,pcc9511,e440,326
2020-10-29,21:14:25,534,3,dilution_0.txt,25,403,A,pcc9511,e470,193
2020-10-29,21:14:25,534,3,dilution_0.txt,25,403,A,pcc9511,e532,65
2020-10-29,21:14:26,534,3,dilution_0.txt,26,404,A,pcc9511,e440,320
2020-10-29,21:14:26,534,3,dilution_0.txt,26,404,A,pcc9511,e470,193
2020-10-29,21:14:26,534,3,dilution_0.txt,26,404,A,pcc9511,e532,65
2020-10-29,21:14:27,534,3,dilution_0.txt,27,405,A,pcc9511,e440,324
2020-10-29,21:14:27,534,3,dilution_0.txt,27,405,A,pcc9511,e470,194
2020-10-29,21:14:27,534,3,dilution_0.txt,27,405,A,pcc9511,e532,64
2020-10-29,21:14:28,534,3,dilution_0.txt,28,406,A,pcc9511,e440,323
2020-10-29,21:14:28,534,3,dilution_0.txt,28,406,A,pcc9511,e470,191
2020-10-29,21:14:28,534,3,dilution_0.txt,28,406,A,pcc9511,e532,66
2020-10-29,21:14:29,534,3,dilution_0.txt,29,407,A,pcc9511,e440,320
2020-10-29,21:14:29,534,3,dilution_0.txt,29,407,A,pcc9511,e470,195
2020-10-29,21:14:29,534,3,dilution_0.txt,29,407,A,pcc9511,e532,66
2020-10-29,21:14:30,534,3,dilution_0.txt,30,408,A,pcc9511,e440,320
2020-10-29,21:14:30,534,3,dilution_0.txt,30,408,A,pcc9511,e470,195
2020-10-29,21:14:30,534,3,dilution_0.txt,30,408,A,pcc9511,e532,64
2020-10-29,21:14:31,534,3,dilution_0.txt,31,409,A,pcc9511,e440,322
2020-10-29,21:14:31,534,3,dilution_0.txt,31,409,A,pcc9511,e470,188
2020-10-29,21:14:31,534,3,dilution_0.txt,31,409,A,pcc9511,e532,65
2020-10-29,21:14:32,534,3,dilution_0.txt,32,410,A,pcc9511,e440,323
2020-10-29,21:14:32,534,3,dilution_0.txt,32,410,A,pcc9511,e470,192
2020-10-29,21:14:32,534,3,dilution_0.txt,32,410,A,pcc9511,e532,70
2020-10-29,21:14:33,534,3,dilution_0.txt,33,411,A,pcc9511,e440,320
2020-10-29,21:14:33,534,3,dilution_0.txt,33,411,A,pcc9511,e470,190
2020-10-29,21:14:33,534,3,dilution_0.txt,33,411,A,pcc9511,e532,66
2020-10-29,21:14:34,534,3,dilution_0.txt,34,412,A,pcc9511,e440,321
2020-10-29,21:14:34,534,3,dilution_0.txt,34,412,A,pcc9511,e470,191
2020-10-29,21:14:34,534,3,dilution_0.txt,34,412,A,pcc9511,e532,68
2020-10-29,21:14:35,534,3,dilution_0.txt,35,413,A,pcc9511,e440,322
2020-10-29,21:14:35,534,3,dilution_0.txt,35,413,A,pcc9511,e470,193
2020-10-29,21:14:35,534,3,dilution_0.txt,35,413,A,pcc9511,e532,64
2020-10-29,21:14:36,533,3,dilution_0.txt,36,414,A,pcc9511,e440,324
2020-10-29,21:14:36,533,3,dilution_0.txt,36,414,A,pcc9511,e470,194
2020-10-29,21:14:36,533,3,dilution_0.txt,36,414,A,pcc9511,e532,66
2020-10-29,21:14:37,533,3,dilution_0.txt,37,415,A,pcc9511,e440,317
2020-10-29,21:14:37,533,3,dilution_0.txt,37,415,A,pcc9511,e470,191
2020-10-29,21:14:37,533,3,dilution_0.txt,37,415,A,pcc9511,e532,64
